Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
2382,@Jessica__Lucci,Jessica Luccisteampunk author,16-Apr,This is a book review I would like to share with you.  The book involves teachers being fired because of their sexual orientations.  I HIGHLY recommend reading it!   https://jessicalucci.org/single-post/2018/04/15/This-is-How-it-Begins-by-Joan-Dempsey… @LiteraryLiving #LGBT #LGBTQ #ThisIsHowItBegins #Woke #BostonStrong #StrongerTogether,[],No Video
2383,@Job_Elephant,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/FzuEE3ZWYAgRojo.jpg,No Video
2384,@AceTicket,Ace Ticket,16-Apr,Congrats @des_linden - The Women's Boston Marathon Winner for 2018! Here's Des just before reaching the 1 mile mark near @aceticket in Kenmore Square! #BostonMarathon #AceTicket #BostonStrong,https://pbs.twimg.com/media/Da6yyjdWsAY2W80.jpg,No Video
2385,@dhustace,David Hustace,16-Apr,"Phenomenal, courageous, classy race @des_linden.  Congratulations!  It was a pleasure to watch. #BostonStrong",[],No Video
2386,@claddaghfund,Claddagh Fund,16-Apr,Today is the #BostonMarathon  Last year I ran for the #DropkickMurphys charity called the #CladdaghFund  and this year I am beyond proud of these three woman who have joined the 2018 marathon. #BostonStrong,https://pbs.twimg.com/media/Da6ywrqWkAAGG6q.jpg,No Video
2387,@streamingmeemee,Tim Carter,16-Apr,"Boston Marathon Bombing - 5 years later #2018photo100, #bostonstrong, #bostonmarathon, #bostonbombing, #oneboston https://flic.kr/p/2595Csb",[],No Video
2389,@theurbanhound,the urban hound,16-Apr,"Fred Astaire is so proud of his mom, @adriannehaslet, and all of the other runners tackling the #BostonMarathon today! You are all the best definition of #BostonStrong there is!  https://ift.tt/2H2Zsrx",https://pbs.twimg.com/media/Da6ynOJWsAI773V.jpg,No Video
2390,@josephfleury,No Name,16-Apr,Congratulations to @des_linden and @kawauchi_yuki for dominating the 2018 #BostonMarathon! #BostonStrong,[],No Video
2391,@ChristianWinn,Chris Winn,16-Apr,Congrats to 2018 @bostonmarathon winner & Michigander @des_linden on being first American woman in 33 years to win! Patriots Day Baby! #BostonMarathon #BostonStrong,[],No Video
2392,@PCORI,The PatientCentered Outcomes Research Institute,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1729578649370697728/img/ZCuzNlnI_ygUpfKg.jpg,https://pbs.twimg.com/amplify_video_thumb/1729578649370697728/img/ZCuzNlnI_ygUpfKg.jpg
2393,@boomerdigital,No Name,16-Apr,Historic day in Boston! #MarathonMonday #BostonStrong  ... we do wish the weather was a bit better though... #whereisspring,[],No Video
2394,@metalcon,No Name,16-Apr,Congratulation to Des Linden for being the first U.S. woman to win the @bostonmarathon since 1985! #BostonStrong,[],No Video
2395,@halespollard,Haley Pollard,16-Apr,Love this kind of news! #BostonStrong #bostonmarathon2018 https://nytimes.com/2018/04/16/sports/boston-marathon-rain-galen-rupp.html…,[],No Video
2396,@tursillo,Tony Ursillo,16-Apr,The #finishline at the 2018 @b_a_a_ #bostonstrong https://instagram.com/p/Bho1aF6FX9R/,[],No Video
2397,@MElizabeth0404,Mary Elizabeth,16-Apr,"""Linden slowed her pace and lagged behind the lead pack of runners"" before she passed them #strategy- it's the 2nd consecutive drought-breaking win for U.S. women @ a U.S. major marathon after Flanagan broke 40 yr dry spell @ November NYC #bostonmarathon2018 #BostonStrong #USA",[],No Video
2398,@Science4UsSays,Jenna Mercury,16-Apr,Talk about #teachablemoment! So proud of these runners! They are in it together! #MondayMotivation #DesireeLinden #ShalaneFlanagan https://cbsloc.al/2ERhlUf via @wbz @BostonDotCom #OneDayBoston #BostonStrong #BostonMarathon,https://pbs.twimg.com/media/Da6u_4jX0AI5Qbp.jpg,No Video
2399,@zanzjan,No Name,16-Apr,"Yanno, always #BostonStrong. But today for all the runners also wishing #BostonDry and #BostonWarm as much as possible, because the weather is wicked gross out there.",[],No Video
2400,@dragonflydbio,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GADLEKfbYAAgigK.jpg,No Video
2401,@BlaszkiewiczRob,Rob Blaszkiewicz,16-Apr,"As Salazar once said, ""The willingness and capacity to suffer."" #BostonStrong #brooksrunning #bostonmarathon2018 Way to go Desi! #History",https://pbs.twimg.com/profile_images/1170690523201527808/FriNRiir_bigger.png.jpg,No Video
2402,@JasonSolowski,Jason Solowski,16-Apr,First wave of runners are crossing the finish line. #bostonstrong @boston25 @bostonmarathon,https://pbs.twimg.com/media/Da6x3c0V4AUrj-6.jpg,No Video
2403,@homebrewedhelen,Helen Bleckley,16-Apr,Cheering on the motility impared this morning in Natick #Boston2018 #wbzmarathon #BostonStrong #bostonmarathon2018,https://pbs.twimg.com/media/Da6x0FWVwAA7nZO.jpg,No Video
2404,@NEARProtocol,NEAR Protocol,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1729227497571590144/img/DVM5KWwwWxM9xifS.jpg,https://pbs.twimg.com/amplify_video_thumb/1729227497571590144/img/DVM5KWwwWxM9xifS.jpg
2405,@supportmatters,Support Matters,16-Apr,"Six months ago, Tim Don broke his neck and had pins drilled into his skull. Today, he’s running in the #BostonMarathon. We’re rooting for you, Tim! https://nyti.ms/2IJynpy #MarathonMonday #MotivationMonday #athlete #BostonStrong",[],No Video
2406,@pete_at_intro,No Name,16-Apr,"#MarathonMonday #BostonMarathon #2018 #MondayMemories 
On this date 5 years ago #NYY fans sing #SweetCaroline as a tribute to #BostonStrong #citypride ",https://pbs.twimg.com/ext_tw_video_thumb/985920438197829632/pu/img/nltAW53qXcb8LLdY.jpg,https://pbs.twimg.com/ext_tw_video_thumb/985920438197829632/pu/img/nltAW53qXcb8LLdY.jpg
2407,@run4papa,No Name,16-Apr,"Congrats to @des_linden & #kawauchi for winning the @bostonmarathon These two racers shocked the viewers and spectators but clearly believed in themselves and attacked the course with a vengeance!
@AbbottGlobal #bostonstrong ##amateurathlete #michiganwomen #everyonesinvested",https://pbs.twimg.com/media/Da6xj3mXcAAGaAj.jpg,No Video
2408,@PeriodPanteez,Period Panteez,16-Apr,We are SO happy to be in the #BostonMarathon again!! Thank you to ALL of our #runners for your  + support! We love y'all! #BostonStrong,[],No Video
2409,@AlexRoseNews,Alex Rose,16-Apr,Way to go Des! #BostonStrong https://twitter.com/OnlyInBOS/status/985918428589551622…,[],No Video
2410,@AgileMario,Mario Moreira,16-Apr,"Kudos to Desiree Linden,of MI, who just won the women's 122nd Boston Marathon. She is the first American woman to win the race since 1985 (AP photo|Charles Krupa). #Kudos #bostonmarathon2018 #WomenRunTheWorld #BostonStrong @bostonmarathon #MarathonMonday @des_linden",https://pbs.twimg.com/media/Da6w0AOWsAAkDmn.jpg,No Video
2411,@armandocrumb,Prof Armando Crumb,16-Apr,Only thing better than American distance running is an American distance underdog #linden #BostonStrong,[],No Video
2412,@sixpak1175,michael repak,16-Apr,if anyone could us out even alittle will help or sharing it would help. its been  a very long tough road and getting tougher thank you to anyone who can help https://gofundme.com/wanita-and-michaels-medical-bills… …#bostonmarathon2018 #BostonStrong #NationalVolunteerWeek #WWEGRR #WWESuperstarShakeup,https://pbs.twimg.com/card_img/1729380860947001344/9p7Wd3sx.jpg,No Video
2413,@TwBookClub,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/FjV2EbmWIAAQ7p_.jpg,No Video
2414,@alexcrabb,Alex Crabb,16-Apr,"Wow! amazing finish and with a 46 degree, windy finish line weather forecast to boot. Congrats runners! You all amaze and inspire! #BostonStrong",[],No Video
2415,@JoeDunne8,Joe Dunne,16-Apr,"Cheers @robinsonke feel bad for the runners , it's so bloody cold & wet #bostonmarathon2018 #BostonStrong",[],No Video
2416,@ellenchang,No Name,16-Apr,Congrats @des_linden !!!! #BostonMarathon2018 #BostonStrong,[],No Video
2417,@WDW4Life82,No Name,16-Apr,Congratulations @des_linden ! You did it girl! #BostonMarathon #BostonStrong,[],No Video
2419,@kbrunson,No Name,16-Apr,Marathon Monday  I’m more emotional than ever tracking my best friend as she runs for the second year in a row. So proud #BostonStrong #BostonMarathon,[],No Video
2420,@abigailkperry,Abigail K,16-Apr,"So so so proud of Boston Marathon winners Desiree Linden and Yuki KAWAUCHI! And all Boston Marathon runners out there braving these insanely brutal conditions today. Stay warm, be safe, and love this moment! #Boston2018 #BostonStrong #MarathonMonday #Marathon2018 #Youareawesome",https://pbs.twimg.com/media/Da6w_sTX0AEjrk7.jpg,No Video
2421,@woosang_lee,Woosang Lee,16-Apr,Happy #PatriotsDay to all those in New England! #BostonStrong #MarathonMonday,https://pbs.twimg.com/media/Da6w8ayVMAAQFf5.jpg,No Video
2422,@rossburns331,Ross Burns,16-Apr,Congratulations to Desiree Linden for winning the 122nd Boston Marathon! #BostonMarathon #BostonStrong,[],No Video
2423,@SIRealEstateInv,SI Real Estate Tampa,16-Apr,"Way to go Desiree!
#BostonMarathon #BostonStrong",https://pbs.twimg.com/media/Da6wVXZXcAAGKI0.jpg,No Video
2424,@JKPetrey,Jenny Karl Petrey,16-Apr,"Thinking of everyone participating in the #BostonMarathon in today's cold, wind, and rain! #MarathonMonday #Boston2018 #PatriotsDay #BostonStrong",[],No Video
2425,@KellerSarahJ,Sarah Keller Jambor,16-Apr,"For all of you who didn't know anything about @des_linden before today, that's ok! It's ok to jump on the bandwagon! She's the real deal! We'll take you! In the mean time, catch up! Her story, her approach, character & grit are worth knowing! #BostonMarathon #bostonstrong #des",[],No Video
2426,@imlostinboston,No Name,16-Apr,"as someone who grew up always watching and cheering on the runners, i believe the #BostonMarathon is always inspiring, but today’s #Boston2018 in the rain and the wind is even more inspiring. #BostonStrong",[],No Video
2427,@diana_rdrgs,Diana Rodrigues,16-Apr,"Congratulations on winning the Women's race, @des_linden! #BostonStrong #MovingForward",[],No Video
2428,@LaundrySauciety,Laundry Sauce,No Date,No Tweet Contents,https://pbs.twimg.com/media/GADOoDMaAAAJoUw.jpg,No Video
2429,@runmrsb,No Name,16-Apr,"I am so pumped to see an American woman win Boston 2018#USA#des#winner
#bostonstrong https://instagram.com/p/Bho2M_1gnQ7/",[],No Video
2430,@HappyPantsKenz,No Name,16-Apr,"Congratulations to @des_linden on a Boston win! You are an example of true grit, hard work, and dedication! Not only did you win, but you helped out @ShalaneFlanagan as well. #MarathonMonday #BostonStrong",[],No Video
2431,@corbinpetro,Corbin Petro,16-Apr,"Amazing #BostonMarathon. Bitter temperatures, rain, heavy winds. @des_linden is the first American woman winner since 1985. And in a sign of solidarity, she waited for @ShalaneFlanagan taking a potty break. #MondayMotivation #BostonStrong",[],No Video
2432,@MeUnloveable,Unloveable Me,16-Apr,"Congratulations Des Linden,  first American Woman to win the Boston Marathon in 33 years.  #BostonStrong",[],No Video
2433,@Guardsquare,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/FtX8FAsWIAAxDiC.jpg,No Video
2434,@kevyn__garcia,Kevyn Garcia,16-Apr,Happy #MarathonMonday to Boston! One of my most memorable traditions during my six year stint. Never in my life have I seen a city come together with such strength and courage. Always #BostonStrong,https://pbs.twimg.com/media/Da6wMsWUwAEpZKH.jpg,No Video
2435,@brdgtc,Bridget Collins,16-Apr,"Me, watching @des_linden become the first American woman to win the #BostonMarathon is 33 years. #BostonStrong #WhatRain",https://pbs.twimg.com/media/Da6wX79WsAAlj4Y.jpg,No Video
2436,@JaclynLattanza,Jaclyn Lattanza,16-Apr,"Desiree Linden wins #BostonMarathon, the first American woman to win the event since 1985. #BostonStrong https://wsj.com/articles/desiree-linden-wins-boston-marathon-first-american-woman-since-1985-1523895665… via @WSJ",[],No Video
2437,@steveDOTdigital,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/card_img/1729806487428444160/eH6wQSdm.jpg,No Video
2438,@AnnMossSoprano,Ann Moss,16-Apr,"It rained yesterday in Oakland, so I sang my heart out to a half empty recital hall. It's raining today in Boston, and the marathoners are running their hearts out in spite of wet, heavy headwinds and near freezing temps. #BostonStrong",[],No Video
2439,@briannafajardo_,No Name,16-Apr,one of the saddest things about living in utah is that I'm missing the boston marathon today. happy marathon monday everyone  #bostonstrong,[],No Video
2440,@sullybunZ,Scott Sullivan,16-Apr,"DES LINDEN!
2018 #BostonMarathon women's champ @des_linden  shows off her winners trophy after becoming first #USA winner since 1985 #WBZ #Boston2018 #BostonStrong",https://pbs.twimg.com/ext_tw_video_thumb/985919192967692288/pu/img/eixnR4I1Q45O9mrI.jpg,https://pbs.twimg.com/ext_tw_video_thumb/985919192967692288/pu/img/eixnR4I1Q45O9mrI.jpg
2441,@LeoSquared,social distancing warrior,16-Apr,"If @des_linden’s win (1st American woman in 33 yrs) doesn’t make you wanna work out, idk what will. 
 #BostonMarathon
#bostonstrong",[],No Video
2442,@MaureenFriar,Maureen Friar,16-Apr,Congrats to Des Linden on winning Boston and the first American woman to do so in 33 years! #BostonMarathon #BostonStrong https://lnkd.in/d9hPku8,[],No Video
2443,@edwardpdarrah,Eddy Darrah,16-Apr,"Desiree Linden Wins Boston Marathon, First American Woman Since 1985 https://buff.ly/2H4J1uX #bostonmarathon2018 #running #BostonStrong",[],No Video
2444,@brsullivan22,Brittany Sullivan,16-Apr,".@des_linden and Yuki Kawauchi - you are a true depiction of tenacity, courage, passion and resiliency. Thank you for letting us all witness! #BostonStrong #BostonMarathon",https://pbs.twimg.com/tweet_video_thumb/Da6wU85UMAAiAF9.jpg,https://pbs.twimg.com/tweet_video_thumb/Da6wU85UMAAiAF9.jpg
2445,@CatseyePest,Catseye Pest Control,16-Apr,Proud to be a part of this wonderful city. #Boston #BostonStrong #NeverForget,https://pbs.twimg.com/media/Da6wVmMXUAA68J2.jpg,No Video
2446,@Beckstar2013,No Name,16-Apr,"#mondaymotivation
#bostonmarathon
#bostonstrong
#singleandlosingit
#weightwatchers
#weightwatchersfreestyle 

Happy Monday!  Make it count today, whether you’re running Boston or tackling the routine race of life.  You’ve got this..:-) https://facebook.com/SingleandLosingIt/videos/1648187205217166/…",[],No Video
2447,@markymarc70,Marc Acosta,16-Apr,"So happy for Des! #BostonStrong #BostonMarathon 
#Repost @b_a_a_
・・・
Says it all! https://instagram.com/p/Bho14CXAIRW/",[],No Video
2448,@inpersonai,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAL6zYiXQAAsCV5.jpg,No Video
2449,@RunningCoach02,Running Man,16-Apr,Way to go @des_linden great race you earned it. God bless you & God bless the USA #BostonMarathon #USAUSA #BostonStrong #RunChat,[],No Video
2450,@Biblio_Baggins,No Name,16-Apr,American women take 6 of 7 top spots at Boston. Extraordinary! #BostonStrong #bostonmarathon2018,[],No Video
2451,@gr8sport,Patrick Baransky,16-Apr,"Runners in this years #bostonmarathon2018 @bostonmarathon really earning the title #BostonStrong today
Appalling conditions for all.  Amazing top results showing effect of weather",[],No Video
2452,@JLHerms,Julie H,16-Apr,#BostonStrong #bostonmarathon2018 congrats!,[],No Video
2453,@forwardtide,Forward Tide,No Date,No Tweet Contents,[],No Video
2454,@TeeGrec,Tara Greco,16-Apr,Great bless all of these runners for having the physical and mental fortitude to run 26.2 in this weather. #bostonmarathon2018 #BostonStrong,https://pbs.twimg.com/media/Da6v5YpWkAE248X.jpg,No Video
2455,@NorthEastTech_,NorthEast Technology,16-Apr,Good Luck to all the runners today for the Marathon #BostonStrong #Botonmarathon #NET #keepgoing #motivation,[],No Video
2456,@lynnjulian007,Lynn Julian,16-Apr,"THRILLED to watch #DesireeLinden win the #BostonMarathon for the USA! My thoughts are with all the survivors bravely #running today!

#Boston #marathon #Survivor #Boston2018
#Forwardtogether #PasstheBaton
#BostonStrong #BostonMarathon2018 #runners #runner",https://pbs.twimg.com/media/Da6sA0bVAAUo1Qe.jpg,No Video
2457,@carlycg,Carly Gillis,16-Apr,What a finish for the Boston Marathon!!!! To everyone running in these obnoxious April weather conditions ... I applaud you! #allguts #muchrespect #BostonStrong #PatriotsDay ,[],No Video
2458,@bourisg,Greg Bouris,16-Apr,"Talk about #MondayMotivaton 

Way to go #DesireeLinden 
#BostonMarathon  #BostonStrong",https://pbs.twimg.com/tweet_video_thumb/Da6r22JWkAAvUaB.jpg,https://pbs.twimg.com/tweet_video_thumb/Da6r22JWkAAvUaB.jpg
2459,@AngieWoolman,No Name,16-Apr,"Five years ago today, I was on Boylston 
St, and the experience has left its mark on all Americans.  So happy today for Des Linden, who wins at Boston in difficult condition.  And then she even checks out the medical tent afterwards.  I love this woman.  #bostonstrong #des_linden",[],No Video
2460,@joshkorin,Josh Korin,16-Apr,What an absolutely wretched weather day to run the Marathon. Still no time I miss home more! Always #BostonStrong #BostonMarathon,[],No Video
2461,@TheSoldiersProj,The Soldiers Project,16-Apr,"Wishing luck to our volunteer runner, Adam Boardman, in today's #BostonMarathon! 
#BostonStrong #PatriotsDay #RunAdamRun #StayWarm",https://pbs.twimg.com/card_img/1730130038555602944/M-G_sh81.jpg,No Video
2462,@CoSoGallery,Copley Society of Art,16-Apr,Happy #MarathonMonday!   #BostonMarathon #BostonStrong #PatriotsDay,https://pbs.twimg.com/media/Da6vk_yX0AADzWU.jpg,No Video
2463,@mcmclean4,No Name,16-Apr,"Way to go, @des_linden!  #BostonStrong #MarathonMonday #PatriotsDay",[],No Video
2464,@LearningGuild,The Learning Guild,No Date,No Tweet Contents,https://pbs.twimg.com/media/F6FTarrWYAAaF6_.jpg,No Video
2465,@clevelandleo,Leo Murphy,16-Apr,"#BostonStrong 5 Years After ‘This Is Our F--king City!’: 

http://bleacherreport.com/articles/2768345-the-oral-history-of-this-is-our-f-king-city…",[],No Video
