Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
499,@FaneuilHall,Faneuil Hall Marketplace,18-Apr,"Wally is enjoying his day @faneuilhall , stop by and take a selfie, watch the game on the Big Screen. #faneuilhallmarketplace #faneuilhall #boston #bostonmarathon #trophies #bostonfan #bostonstrong #wally #bostonredsox #letshavesomefun #bigscreen… https://bit.ly/3egzAGi",https://pbs.twimg.com/media/EzRuJQsVUAEre2_.jpg,No Video
500,@BPSOF,Boston Police Superior Officers Federation,18-Apr,"Today is another reminder of the scarifies that police officers make in keeping their communities safe.  Please take a moment to honor @MITPolice Officer Collier & remember the pain his family, friends, & police family suffer each day. #RestEasy #NeverForget #BostonStrong  https://twitter.com/ChiefBerkowitz/status/1383816646964350977…",https://pbs.twimg.com/media/EzRUPS1UUAAIoQi.jpg,No Video
502,@RubenAzocarMD,Rubén Azocar,18-Apr,Proud of this City I call home #BostonStrong #BostonMarathon #617 #MCM,https://pbs.twimg.com/media/EyZKS1SWEAUMQNw.jpg,No Video
503,@YNHallak,Yaacoub Hallak,18-Apr,#OTD Sagely advice for Monday morning from one of Boston's native sons. #MondayMotivation #BostonMarathon #BostonStrong,https://pbs.twimg.com/media/EzRNbDxVoActrGN.jpg,No Video
504,@DifrentStyles,No Name,18-Apr,"http://youtube.com/Difrentstyles
#youtubechannel #streamingnow
#BostonStrong
#AmongUs募集 

Listen on
http://push.fm/fl/directlink",https://pbs.twimg.com/media/EzRL_KZVgAE53qc.jpg,No Video
505,@IrishMikala,Michele Neachtain,18-Apr,I am loving the new uniforms. #BostonStrong ,https://pbs.twimg.com/media/EzNikedVoAYYtiM.jpg,No Video
506,@ThePompousJoker,𝓡𝓮𝓷 𝓐𝓶𝓪𝓶𝓲𝔂𝓪,18-Apr,This is the greatest thing I’ve seen all day #RedSox #CityConnect #BostonStrong,https://pbs.twimg.com/media/EzRGloVVgAYgcUS.jpg,No Video
507,@running2remake,Helen Walsh,18-Apr,#BostonStrong - emotional morning in Boston.,https://pbs.twimg.com/media/EzQwLzhVgAEFeZm.jpg,No Video
508,@FaneuilHall,Faneuil Hall Marketplace,18-Apr,A few pictures from yesterday event. Celebrate The City Connect Uniforms. They will be at it again today 11-6. Watch today’s game on the big screen. #faneuilhallmarketplace #faneuilhall #bigscreen #nike #dj #bostonmarathon #bostonfan #bostonstrong… https://bit.ly/2Q3NKml,https://pbs.twimg.com/media/EzQvbZKUUAoKMcB.jpg,No Video
509,@TellySwag24,No Name,18-Apr,Running my first charity 5K of the year today #BostonStrong #SeanCollier #GiveBackToThoseWhoGaveToUs,[],No Video
510,@MakingWaveTalk,Making Wave Talk,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_8OWIxWgAAlAxV.jpg,No Video
511,@FlexBigA50,Alex Polanik,18-Apr,"These Jerseys absolute 
#BOSTONSTRONG",[],No Video
512,@MAndriese,Matt Andriese,18-Apr,#bostonstrong #617 @ Fenway Park https://instagram.com/p/CNzsBLEgBh4/?igshid=1q9seey2bjst5…,[],No Video
513,@kirkocain,No Name,18-Apr,Love my City #BostonStrong,[],No Video
514,@AssStation1,Emo Nite Ashgabat,18-Apr,Was just very nearly killed by a rogue streetsweeper #bostonstrong,[],No Video
515,@WoosoxC,The FANSWooSox Booster Club,18-Apr,"Fun fact 2: The @celtic, @RedSox, & @NHLBruins have won 21 of their last 23 games. (H/T @AdamMKaufman) #BostonStrong #sports",[],No Video
516,@melmegan90,Melinda Megan,18-Apr,makes me think of the #BostonStrong colors used,[],No Video
517,@bartending,No Name,18-Apr,"April, 2013: After a week of news jam-packed with tragedy and terror, Bostonians gathered together to show their resilient spirit and applaud law enforcement for hunting down the alleged Boston Marathon bombers. 

This is me in 2013, I will always be Boston Strong #BostonStrong",https://pbs.twimg.com/media/EzOm2ZjUcAArZyb.jpg,No Video
518,@Augurex,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F9zlu2YXwAAZfvb.jpg,No Video
519,@kayocosio,revel without a coz,17-Apr,"I love seeing how much fun this team is having now, how much love they have for one another. I remember when Kemba was struggling earlier, and Jaylen said that he had Kemba's back ""coz we're gonna need him."" Team's coming together at the right time. #bleedgreen #BostonStrong",https://pbs.twimg.com/media/EzOciGwVoAcGgdB.jpg,https://pbs.twimg.com/media/EzOciGwVoAcGgdB.jpg
520,@skiball11,No Name,17-Apr,#bostonstrong 99 Verdugo playing the game like a little kid enjoying every minute.,[],No Video
521,@KBorzArt77,Kris B,17-Apr,"Ha!  I mean, it's the Boston Marathon colors #BostonStrong",[],No Video
522,@Mm_C_1,Mendel Chein,17-Apr,@MLB @RedSox #bostonstrong we are family,[],No Video
524,@Farmland,American Farmland Trust,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_zV55eWEAAc_3A.jpg,No Video
525,@looneylu,Luis Carbuccia,17-Apr,The Celtics beat Steph Curry! #BostonStrong,[],No Video
526,@BOSHockeyNow,Boston Hockey Now,17-Apr,"Eight years ago tonight. 

#BostonStrong
https://youtu.be/bioSZlbRgDk",[],No Video
527,@ronnieisrunning,Ron McCracken,17-Apr,"https://youtu.be/_zYI7Vi1hqE 
They had Dick Hoyt's funeral today, honoring a truly amazing man. #teamhoyt #BostonMarathon #BostonStrong #Boston #running @DMSESports @runnersworld @StrongDucks @WBZmarathon @bostonmarathon @GBTCrunning @BostonGlobe @TEDTalks @espn @FOXSports @baa",[],No Video
528,@Supermo90396804,No Name,17-Apr,Not too shabby for someone w/ less than 75 followers! #BostonStrong,https://pbs.twimg.com/media/EzOU0CDVgAICTSm.jpg,No Video
529,@CKhrapach,Chrissy Khrapach,17-Apr,Love that these colors represent the Boston Strong !!! That this city and the people sure are!! #BostonStrong,[],No Video
530,@PIOREV1,Jason Elmore,17-Apr,Go Sox! #BostonStrong #BostonMarathon #BostonRedsox,[],No Video
531,@WickBarnes,Nick Barnes,17-Apr,#BostonStrong the people in the comments that don't get it suck.,https://pbs.twimg.com/media/EzNHB9xVEAAsvQk.jpg,No Video
532,@Demsina_RD,Demsina MPH,17-Apr,It’s a nod to the Boston Marathon that was supposed to be held this week and a tribute to the Boston Marathon 2013 bombings. #BostonStrong,[],No Video
533,@julz0808,Julie Morse,17-Apr,Awesome way to remember Boston Marathon #BostonStrong,[],No Video
534,@bartending,No Name,17-Apr,I love these uniforms! #BostonStrong,https://pbs.twimg.com/media/EyUKyo5WgAMYhht.jpg,No Video
535,@Margot_Murasz,Margot Murasz,17-Apr,I love these!  #BostonStrong #BostonMarathon #GoSox,https://pbs.twimg.com/ext_tw_video_thumb/1383534852960505862/pu/img/6f9AeT1_aepkRNZn.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1383534852960505862/pu/img/6f9AeT1_aepkRNZn.jpg
536,@PathOfTheDaff,No Name,17-Apr,"It’s the color of the BAA/Boston Marathon. If you want to know why Boston is suddenly blooming with daffodils this month you can check out our documentary: http://PathOfTheDaff.com
#marathondaffodils #bostonstrong",[],No Video
537,@50fabdam,No Name,17-Apr, 4 the cause! #bostonstrong,[],No Video
538,@axscoreofficial,Axscore Official,No Date,No Tweet Contents,https://pbs.twimg.com/media/F7lePijWoAACg2h.jpg,No Video
539,@soulslam55,No Name,17-Apr,NP it’s called #marketing and #business nobody forcing #BostonStrong fans from purchasing #UCLA colors.,[],No Video
540,@TMAN1138pm,Tony Fontane,17-Apr,"#BostonStrong unis. #Redsox win! Now 10-4, best in AmericanLeague. #RedSoxNation",https://pbs.twimg.com/tweet_video_thumb/EzNqd5qVIAIF_GU.jpg,https://pbs.twimg.com/tweet_video_thumb/EzNqd5qVIAIF_GU.jpg
541,@Patterstax,Ada David,17-Apr,th win #BostonStrong,https://pbs.twimg.com/media/EzNK6FvVUAcont3.jpg,No Video
542,@meiavermelha,MEIA VERMELHA,17-Apr,"REEEEEEEDDDDDD SOOOOOOXXXXXX
WIIIIIIIIINNNNNNN
7x4
10-4
#BostonStrong 
PLAY THAT #DIRTYWATER",https://pbs.twimg.com/media/EzNqa2IUUAIEeb7.jpg,No Video
543,@rallytags,No Name,17-Apr,I’m just sayin... sure do LOVE the Red Sox uniforms today! #BostonStrong #BostonRedsox,[],No Video
544,@kelliefogg,kellie fogg,17-Apr,Loving the #RedSox this year. Do you like the uniforms this weekend. I love the reason they are wearing them. #BostonStrong,[],No Video
545,@soxbats,No Name,17-Apr,"One thing I love about @bjweiss22 is the attention to all the different parts of the game...great shot of some @redsox #BostonStrong cleats worn by Kiki Hernandez @WhatProsWear
http://gettyimages.com/detail/1232365864…",[],No Video
546,@CropDustin_,Dustin McCrea,17-Apr,"“Don’t blame us if we ever doubt you, you know we couldn’t live without you. @RedSox you are the only, only, oooonn-llyyyyy!” #BostonStrong #RedSoxNation",[],No Video
547,@stickermule,Sticker Mule,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-1Zr3xX0AAczN9.jpg,No Video
548,@JenH71,No Name,17-Apr,Love the jerseys! #RedSox #BostonStrong #BostonMarathon,[],No Video
549,@alisadoc1,Alisa Niksch,17-Apr,"2 games.
#BostonStrong
#BostonMarathon 
Loving it.",https://pbs.twimg.com/media/EzMgpjkVEAUotYY.jpg,No Video
550,@ADDcrafter,Grumpy Carrie,17-Apr,"Say what you want, I like the @RedSox #BostonStrong #BostonMarathon #PatriotDay uniforms.",[],No Video
551,@kmbaby92,Kristina Martin,17-Apr,Love that Bogey gets to wear the same colors as his native Aruban flag. Super cool. #OneBostonDay #BostonStrong,https://pbs.twimg.com/media/EzNXzmgVUAoYaSt.jpg,No Video
552,@LongBallBaseball@LBB_2019,No Name,17-Apr,"We would like to take a moment to remember the reason the Red Sox are donning these special uniforms. 8 years ago yesterday a twin-bombing near the finish line of the Boston Marathon killed 3 and injured countless other spectators.

#BostonStrong
#LBB",https://pbs.twimg.com/media/EzNXudNVEAY3SwQ.jpg,No Video
553,@2004WSChamps,Vote in 2024,17-Apr,"Thank you for honoring those whose lives were taken, the injured, and the many police and medical professionals, who worked very hard and tirelessly. #thisisourbleepingcity #BostonStrong",[],No Video
554,@DrCraigJakes,Craig Jakes,17-Apr,Yes please #BostonStrong,[],No Video
555,@jodfoster@jodfoster,Shannon Threads,17-Apr,"They’re #BostonStrong jerseys, right?",[],No Video
556,@jessiealm95,Jessica Almeida,17-Apr,It’s to recognize the Boston Marathon bombings and remember the victims. The colors represent the Boston Marathon. #bostonstrong,[],No Video
557,@FlyinWV79,Kurt Humbertson,17-Apr,I must say the @RedSox have nailed it with these uniforms!!  #BostonStrong,[],No Video
558,@Martin@mattbemighty,No Name,17-Apr,"A fantastic addition to my #RedSox collection, especially for this #PatriotsDay weekend. #BostonStrong Thanks @middlebrooks @DannyVietti @WAKEandRAKEpod",https://pbs.twimg.com/media/EzNR8WlVcAM0Qlw.jpg,No Video
559,@DucksUnlimited,Ducks Unlimited,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_EU7rrWMAA8IKm.jpg,No Video
560,@ahatch31,Ashley Jean,17-Apr,Making yellow the color to wear again! #BostonStrong,[],No Video
561,@imlostinboston,No Name,17-Apr,"#madeit! thanks, @RedSox! can’t wait to wear our shirts on monday #bostonstrong #spring2021",https://pbs.twimg.com/media/EzNPAHdUUAA5x7c.jpg,No Video
562,@shelley1005,No Name,17-Apr,Little league?  It's honoring the Marathon and those who lost their lives.  #BostonStrong,[],No Video
563,@PLyons1993,Patrick Lyons,17-Apr,"I like these, the meaning behind them makes it even better 
#BostonStrong",https://pbs.twimg.com/media/EzNNmlQVUAEh15x.jpg,No Video
564,@Augurex,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F9zHzhZXMAAkan3.jpg,No Video
565,@DeliaCabe,No Name,17-Apr,"I don’t mind the @redsox #bostonstrong uniforms, but I keep thinking of Minions. They match!",https://pbs.twimg.com/tweet_video_thumb/EzNJBejVoAAxXUk.jpg,https://pbs.twimg.com/tweet_video_thumb/EzNJBejVoAAxXUk.jpg
566,@EthanPHealey,Ethan Healey,17-Apr,"In celebration of Patriots' Day and remembrance for those who lost their lives at the Boston Marathon eight years ago, I will wear this jersey proudly. This weekend, we play for them. #BostonStrong.",https://pbs.twimg.com/media/EzNHLDjVkAMwM1k.jpg,No Video
567,@christinegenti6,No Name,17-Apr,Dope!!!! #RedSox #BostonStrong,[],No Video
568,@AndThorough,Michael Killelea,17-Apr,I’m all about some #BostonStrong but these @RedSox uniforms are god-awful. #mlb #BostonMarathon,[],No Video
569,@tlordauthor,Tabitha Lord,17-Apr,Irony is your kid watching from behind home plate while you’re at the bar! ⁦@RedSox⁩ #baseballseason #BostonStrong,https://pbs.twimg.com/media/EzND7G5UYBQDcWl.jpg,No Video
570,@SocmomscantparK,No Name,17-Apr,guess no one here understands this is to pay tribute to the Boston Marathon bombing  #BostonStrong,[],No Video
571,@HankSilverberg,Hank Silverberg,17-Apr,Yes I know the colors of the @RedSox uniforms is commemorative of the #BostonStrong effort after the marathon bombing But blue shirts with Yellow lettering Would have been a better match and look better.,[],No Video
572,@FaneuilHall,Faneuil Hall Marketplace,17-Apr,Lets play ball!!! Watch it in on the Big Screen. White sox Vs Red sox Come celebrate the city connect uniforms. #faneuilhallmarketplace #faneuilhall #bigscreen #boston #nike #bostonstrong #cityconnect #redsox #bostonredsox #baseball #playball https://bit.ly/3al8OLN,https://pbs.twimg.com/media/EzM_dNYVgAgCAhb.jpg,No Video
573,@SarahEOlson2009,Sarah E,17-Apr,"I like the #PatriotsDay weekend colors! The yellow shoes and socks are really something.

#LetsGoRedSox
#BostonStrong",https://pbs.twimg.com/ext_tw_video_thumb/1383464685127700483/pu/img/4Hr3ybjN1uZhzgRc.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1383464685127700483/pu/img/4Hr3ybjN1uZhzgRc.jpg
574,@ampere_official,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_uIsxBacAInEIm.jpg,No Video
575,@revjmg22,Jeff Gallagher,17-Apr,Love these. Such a great tribute to the greatest sporting event in Boston — the marathon on Patriots Day weekend. #BostonStrong #RedSox,[],No Video
576,@JBurke8368,No Name,17-Apr,"Ok, I kinda like these unis. #BostonStrong #RedSox",[],No Video
577,@nikkormatcat,Nikkormat Cat,17-Apr,"@RedSox I have to say, the #BostonStrong uniforms looked cool in warm-ups. #RedSox",https://pbs.twimg.com/media/EzM6Z1zVEAU9fbT.jpg,No Video
578,@renny_max,Renny for your thoughts,17-Apr,#BostonStrong in such a beautiful way - definitely a great design,[],No Video
579,@jaysen808,Jason D,17-Apr,These are tight! #BostonStrong,[],No Video
580,@DrummerFerguson,No Name,17-Apr,"I actually like these!
#BostonStrong 
#617",[],No Video
581,@AlexFields,Alex Fields,17-Apr,Love theeeese! #RedSoxNation #BostonStrong,[],No Video
582,@d23rosieb,Rosalie Bertrand,17-Apr,Out for a walk in my #BostonStrong shirt when #SweetCaroline comes on the playlist. Missing my favorite city and the @RedSox games.,[],No Video
583,@idgafrenze,No Name,17-Apr,let’s goooo!!! i’ll never forget the #BostonStrong year ,[],No Video
584,@benred4ever,No Name,17-Apr,@MLB @nikediamond this is our #@$”*+! City.....Boston is and always will be STRONG! #BostonStrong @RedSox,[],No Video
585,@jghd77,John S,17-Apr,"Yes, please #BostonStrong #OneBostonDay",[],No Video
586,@EllieBaby79,Thunder Thighs,17-Apr,Happy to represent my city in the marathon colors #Boston #BostonStrong #617strong ,[],No Video
587,@fyrftr03,No Name,17-Apr,This is our F$$king city !! #BostonStrong @davidortiz,[],No Video
588,@PapermakersArmy,Joe Papermaker,17-Apr,"Uniforms are 
#BostonStrong ",[],No Video
589,@Squin43,Sarah Quinlan,17-Apr,It is simple #BostonStrong,https://pbs.twimg.com/media/EzLse9vVEAEPC4e.jpg,No Video
590,@boston2lalaland,Lynn S,17-Apr,"With you on the handle but cool with special colors. #DirtyWater & disgusted with this use of that rally cry. Survivors still suffer their wounds & trauma. Loved ones miss those lost every day. #BostonStrong not a marketing slogan & gross by a Boston Red Sox ‘Fan’.
",https://pbs.twimg.com/media/EzMm2t5VgAQ-BWj.jpg,No Video
591,@Ls21bobo,Lisa Scott,17-Apr,GO SOX!!! BOSTON  #BOSTONSTRONG #617,[],No Video
592,@SFsundevil,Christina Hundley,17-Apr,I have to agree on this one #BostonStrong,https://pbs.twimg.com/media/EzMgpjkVEAUotYY.jpg,No Video
593,@RobConnett1,Rob Connett,17-Apr,"It's definitely different, but I love it! Embraces the Boston Marathon and #BostonStrong. Absolutely would love to add it to my #RedSox jersey collection!",[],No Video
594,@GeddonL,Geddy The Yellow Labs Mom,17-Apr,Love the tribute - it's all about the tribute to those who were killed and injured #bostonstrong,[],No Video
595,@x9realtime,No Name,17-Apr,I would proudly support it. We are one.  #BostonStrong,https://pbs.twimg.com/media/EzMf96YVUAc5Ltg.jpg,No Video
596,@SoxLifeNW,Brett Davis,17-Apr,"Today's Lineup: 

#Dirtywater | #BostonStrong",https://pbs.twimg.com/media/EzMfsNzUYAIkjeo.jpg,No Video
597,@scott11thompson,No Name,17-Apr,#BostonStrong  A city like no other...,[],No Video
598,@Ddrink73,Derek Drinkwater,17-Apr,#BostonStrong  love these Jersey’s,[],No Video
599,@StephenKeefer,Stephen Keefer,17-Apr,"Awesome idea! 

#BostonStrong",[],No Video
600,@DonSteevo,No Name,17-Apr,I remember that sad and brutal day like it was yesterday.  #BostonStrong,[],No Video
601,@HowardHughesCo,Howard Hughes Holdings Inc,No Date,No Tweet Contents,https://pbs.twimg.com/media/FadLpyYX0AAIYGC.jpg,https://pbs.twimg.com/media/FadLpyYX0AAIYGC.jpg
602,@michaelis4real,the name is bondmichael bond,17-Apr,red sox and Celtics play today. you boston dweebs got it made huh. #BleedGreen #BostonStrong #dirtywater,[],No Video
603,@KingJamesBallin,Sonny Koufax,17-Apr,I need one #BostonStrong !!!,[],No Video
604,@GageGray,Gage Gray,17-Apr,Pleaseeeeee I’ve been a die hard since birth because my grandpa pitched for them in the 60’s I would love this jersey #BostonStrong,[],No Video
605,@katlinparsley17,Katlin Parsley,17-Apr,My fiancé would love this #BostonStrong,[],No Video
607,@Amanda_H333,No Name,17-Apr,Go Sox!!! #BostonStrong ,[],No Video
608,@MrMcDonough,Will McDonough,17-Apr,"LOVE this, @RedSox  #BostonStrong ",[],No Video
609,@JWhite1185,Jeffrey White,17-Apr,Love the tribute behind these jerseys! #BostonStrong,[],No Video
613,@followwinalong,No Name,17-Apr,This uniform is about way more than baseball and would love to have one so there is always a reminder of that day and of that season in my house.  They also happen to be straight #bostonstrong #redsox #nikediamond #mlb,[],No Video
614,@SPIN,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/card_img/1727451757389795328/NwUuSnNH.jpg,No Video
615,@DTram87,No Name,17-Apr,Please and thank you!  #bostonstrong #watertownstrong ,[],No Video
