Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
3717,@RockinnrobinO,REBEL ROBIN,3-Apr,Hey all my Boston family u all know how much it costs to go to college there I’m 62 and still paying my two children’s student loans they both went to school in MA Tell Lori and Felicity #RebelRobin  don’t play that shit #BostonStrong #CollegeScandal,https://pbs.twimg.com/profile_images/1043892615047974912/rhIGwUDO_normal.jpg,No Video
3718,@HauntedHappens,Haunted Happenstance,3-Apr,"This was so much harder than I was prepared for it to be, both the content and just discussing it unscripted. So bear with me, and thank goodness Alysa is able to make sense of what I’m trying to say when I struggle with delivery! @fataliteaspod #BostonStrong #ladypodsquad",https://pbs.twimg.com/profile_images/1222936336627388416/Tqs79hzX_normal.jpg,No Video
3719,@Rebekahs_Angels,s Angels,3-Apr,"Help support our Team running in the Boston Marathon


https://bit.ly/2C4Cufc

#bostonstrong #bostonmarathon #support #payitforward #share #donate #angels",https://pbs.twimg.com/profile_images/922584296086532096/ixZJ-R-r_normal.jpg,No Video
3720,@spazzytazzy,No Name,3-Apr,"@mikewheless @JanieQDR my fiance comes from Boston Mass. And its always ""CAH!"" Instead of ""Car"" he sounds like an angry crow.. LOL! #bostonstrong #carolinagirl",https://pbs.twimg.com/profile_images/1505371205565661186/25w6LBjT_normal.jpg,No Video
3721,@Art_No_Rules,No Name,3-Apr,#LFG Good Luck with your training & the Marathon! #BostonStrong #ONE,https://pbs.twimg.com/profile_images/1699783249940434944/Fbe2x6-7_normal.jpg,No Video
3722,@GeorgeVBurns,George V Burns,3-Apr,"Is it just me, or has Spring Training been unusually long this year?  https://twitter.com/redsox/status/1113307659476918272?s=21… #GoRedSox #RedSox #BostonStrong",https://pbs.twimg.com/profile_images/427526524410269696/dQr388Ax_normal.jpeg,No Video
3723,@fritzglc,No Name,3-Apr,"Let's #DoDamage #BostonStrong #Believe , @redsox!",https://pbs.twimg.com/profile_images/1553899204497575941/exoQyjG9_normal.jpg,No Video
3724,@Definitely_Cuff,Storytime Stiz,3-Apr,.@Mikoolp Did I tell you when I was 'going to the bank' with Mark Holden? #BostonStrong,https://pbs.twimg.com/profile_images/968437752684359680/1W1Cx2Ty_normal.jpg,No Video
3725,@nappyboy87,Nappy Boy,3-Apr,@RedSox 2019 World Series Champs! That's right! #westillbelieve #bostonstrong,https://pbs.twimg.com/profile_images/919193132117327872/5GXGX5DO_normal.jpg,No Video
3726,@Jarias1216,No Name,3-Apr,"1-5 to start of the season, but we still here  #BostonStrong",https://pbs.twimg.com/profile_images/1448994970598363137/4YvEFerA_normal.jpg,No Video
3727,@W1LL34,William Canas,3-Apr,"@RedSox come on Red Sox, get it together....#bostonstrong",https://pbs.twimg.com/profile_images/2886673414/9e332eeead46b769d095ddc7f2a43cea_normal.jpeg,No Video
3728,@enheritanceco,ENHERITANCE CLOTHING,3-Apr,#soxnation WE GOT YOU COVERED #redsox #Boston #mlb #baseball #redsoxfan #win #bostonredsox #redsoxnation #sports #worldseries #gosox #mookiebetts #redsoxbaseball #homerun #jdmartinez #cardinals #massachusetts #goredsox #astros #gosox #redsoxfashion #bostonstrong #bostonsports,https://pbs.twimg.com/profile_images/1160588169768841218/vVWLE2r9_normal.jpg,No Video
3729,@keen_forarun,Kati Keenan,2-Apr,"M I L E • R E P E A T S 

1.5 mile warm up
3 x 1 mile 
{{6:57, 6:49, 6:41}}
800m recovery between 
1 mile cool down 
TOTAL = 7 miles 

That’s a wrap on @bostonmarathon track work  #bostonstrong",https://pbs.twimg.com/profile_images/876877075638095872/x1d6tm2Y_normal.jpg,No Video
3730,@Fifijcn,No Name,2-Apr,Oh oh Boston you’re my home! #BostonStrong #Boston #RedSox,https://pbs.twimg.com/profile_images/1629889125263327232/-0Qb446a_normal.jpg,No Video
3731,@JuicyJ_510,Jake Matthias,2-Apr,Congratulations @Bmarch63 with your 100 point season! #BostonStrong @NHLBruins,https://pbs.twimg.com/profile_images/1476391084146233344/J5GuMU20_normal.jpg,https://pbs.twimg.com/tweet_video_thumb/D3MNvGZXkAEvEck.jpg
3732,@shoptemu,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x_normal.jpg,No Video
3733,@flexpromeals,FlexPro Meals,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1656725892574347276/Wa3bGjCu_normal.jpg,No Video
3734,@amorYcohetes,Stand With,2-Apr, Bike crew takes the tunnel!!! #BostonStrong,https://pbs.twimg.com/profile_images/1160390962251804673/XAyogRWk_normal.jpg,No Video
3735,@PublicTransitJB,Joshua Brown,2-Apr,Getting my workout in before the #FrozenFour and #BostonMarathon. #BostonStrong #BostonFitness #Flagship #NewMass #UniteTheMasses #UMassNation,https://pbs.twimg.com/profile_images/1216805807188213762/cgmmJhf0_normal.jpg,No Video
3736,@617StrongJosh,Joshua Brown,2-Apr,Getting my workout in before the #FrozenFour and #BostonMarathon. #BostonStrong #BostonFitness #Flagship #NewMass #UniteTheMasses #UMassNation,https://pbs.twimg.com/profile_images/1402455322015547392/XMGIWkmZ_normal.jpg,No Video
3737,@pqlaurie,No Name,2-Apr,"@jarpad make sure you are keeping up on #hydration while you are at all those #cons! 
#BostonStrong",https://pbs.twimg.com/profile_images/1640347751501250561/YxouZ_k3_normal.jpg,No Video
3738,@AndrewCustard,Andrew Custard,2-Apr,Congratulations! to both @lightspeedvp and @ezCater #BostonStrong,https://pbs.twimg.com/profile_images/1719787193/IMG_4399_crop_normal.jpg,No Video
3739,@MeetBostonUSA,Meet Boston,2-Apr,Less than 2 weeks until the famous @bostonmarathon returns for its 123rd running @BAA #bostonstrong #visitbiston #springintoboston,https://pbs.twimg.com/profile_images/1611383796753899520/Xh_PW5Yz_normal.jpg,No Video
3740,@amyhefter,No Name,2-Apr,"Sibling weekend in Boston! Visiting the grandparents....

#hefterstakeboston #bostonstrong https://instagram.com/p/BvwkdeXHRwoAJNqiMEr0Eqa4a-PYht5gpW9IOw0/?utm_source=ig_twitter_share&igshid=i3tz9kaheaiy…",https://pbs.twimg.com/profile_images/1102198431097982977/kOzF_Z67_normal.jpg,No Video
3741,@LuckingFegend,Vinod Menon,2-Apr,"The last point 
Alex you beast..
Well said bro
#reptilesout
#cfcfamily
#KTBFFH
#BostonStrong",https://pbs.twimg.com/profile_images/1174941373516009473/f4MDianG_normal.jpg,No Video
3742,@DrSethJenny,Seth Jenny,2-Apr,"After a Crazy Year, Des Linden Is Focused on Repeating #USA #DistanceRunning #Boston #Marathon #BostonStrong https://runnersworld.com/news/a26963432/desiree-linden-2019-boston-marathon/… via @runnersworld",https://pbs.twimg.com/profile_images/1499838834334474241/0XysK2Ut_normal.jpg,No Video
3743,@ros_inc,Ros Tolli,2-Apr,"Cause they bleeped it out. He said, “this is our FUCKING city” #bostonstrong ",https://pbs.twimg.com/profile_images/1057819472789151745/6mikFHIi_normal.jpg,https://pbs.twimg.com/ext_tw_video_thumb/957719188163866624/pu/img/X-GEljktgXy6cnoW.jpg
3744,@J_Tinzlee,No Name,2-Apr,I almost lost my life at the finish line; I need ALL OF THIS #bostonstrong,https://pbs.twimg.com/profile_images/1128128420129513472/sDYV9BGS_normal.jpg,No Video
3745,@PROCompression,PRO Compression,1-Apr,"BOSTON. BOSTON. BOSTON. Don’t wait too long. Race day is right around the corner: https://procompression.com/collections/easter-sale… #BostonMarathon #bostonstrong
",https://pbs.twimg.com/profile_images/725387859281088512/tBmdIRl8_normal.jpg,No Video
3746,@RE150Boston,No Name,1-Apr,"Spring at RE150 means Sox baseball!  Go Red Sox!

#BostonStrong #OpeningDay2019 #BostonRedsox",https://pbs.twimg.com/profile_images/816735041728299009/1fYA_IXw_normal.jpg,No Video
3747,@ModMyMods,No Name,1-Apr,"Thank you everyone for a great show at PAX EAST 2019! It was a blast and hope to see you again next year! MOD ON!

#PAXEast #paxeast2019 #boston #Aorus #watercool #dimastech #enviousmods #alldone #bostonstrong",https://pbs.twimg.com/profile_images/849828989715845122/bNdXsEUg_normal.jpg,No Video
3748,@SnowcatTish,Snowcat Tish,1-Apr,"I can't speak for all but I know for a fact that Laker and Dodger fans are passionate. 

#BostonStrong
#SorryNotSorry 
 just kidding ",https://pbs.twimg.com/profile_images/1728127311726202880/CCZe66Ka_normal.jpg,No Video
3749,@Jessica__Lucci,Jessica Luccisteampunk author,1-Apr,Latest #LuccisList featuring #indieauthors and #poets for #NationalPoetryMonth and #SexualAbuseAwareness https://patch.com/massachusetts/waltham/luccis-list-april-2019?fbclid=IwAR0-dYOGP6VxVKjSHv0yMdLHCfqbspFSObHnH4UBUX9s-5_7ZHxtCHrLIUk… #MondayBlogs @MondayBlogs #MeToo #NationalPoetryMonth2019 #HappyNewMonth #PoetryMonth #NewEngland #TooSoonWeForget #BostonStrong #NewEnglandSeasons,https://pbs.twimg.com/profile_images/1695487184374022144/Iw0BgbZI_normal.jpg,No Video
3750,@pamressler,Pam Ressler,1-Apr,Want to be #BostonStrong? Join us on April 27 in #Concord (or wherever you are) by giving the gift of “more time” to those who need it now. mghblooddonor massgeneral… https://instagram.com/pamressler/p/Bvtt63eHWK2/?utm_source=ig_twitter_share&igshid=k9hvd27wocft…,https://pbs.twimg.com/profile_images/2780612519/72b0fec71d3b61bd552e6dbf5f52b020_normal.jpeg,No Video
3751,@neilsiegel,Neil Siegel,1-Apr,Run everywhere #run #bostonstrong,https://pbs.twimg.com/profile_images/2916910498/4a5a3f5d0b0957958624269c10e770f5_normal.jpeg,No Video
3752,@GoldInTheCharts,No Name,1-Apr,"Dont Sweat The small shit eva,Stay #BostonStrong",https://pbs.twimg.com/profile_images/1403702444887052296/cRsMjZgX_normal.jpg,No Video
3753,@kelly_is_jelly,Kelly Korb,31-Mar,#PatriotsDay is coming close to becoming one of my favorite movies. #BostonStrong,https://pbs.twimg.com/profile_images/1721179084032532480/eW3ZyNzi_normal.jpg,No Video
3761,@fiona_brian5,No Name,31-Mar,"First National medal today at the Scottish 10 mile champs Two weeks till Boston 
.
.
.
#10miler #silver #tapertime #marathontraining #bostonmarathon2019 #allinforboston #bostonstrong",https://pbs.twimg.com/profile_images/799223472660643841/vAStfRAw_normal.jpg,No Video
3762,@PathOfTheDaff,No Name,31-Mar,"@BostonMagazine We have a Boston-centric #documentary Premiering 4/13 at the Showplace Icon Seaport. Would love for someone to come see it! For #Boston, about Boston, made by a Bostonian. #daffodils #marathon #BostonStrong",https://pbs.twimg.com/profile_images/845816320838950912/HuWbsRsb_normal.jpg,No Video
3763,@Trinketzy,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1718281935469084672/5JzKJys6_normal.jpg,https://pbs.twimg.com/amplify_video_thumb/1727024398681411584/img/Qzm58QUVCWyKz8Rx.jpg
3764,@AwesomeMidna,Tired Midna,31-Mar,Hell yea #BostonStrong,https://pbs.twimg.com/profile_images/1667709194126893057/mk8rAD_B_normal.jpg,No Video
3765,@CaughtDot,No Name,31-Mar,Here's the latest column from Mayor Marty Walsh on Celebrating One Boston Day!  #bostonstrong https://caughtindot.com/celebrating-one-boston-day/…,https://pbs.twimg.com/profile_images/931608291368632321/1-sS6nJX_normal.jpg,No Video
3766,@tsengjennifermd@TsengJennifer,Jennifer Tseng,31-Mar,Great! Looking forward to #PittsburghProud coming to #BostonStrong #SSO2020 can we arrange a @penguins @NHLBruins game?? We’re in @BMCSurgery  maybe @dunkindonuts can sponsor ,https://pbs.twimg.com/profile_images/1694740844538912768/sWjb5UgF_normal.jpg,No Video
3767,@lainiebell73,No Name,31-Mar,Views #BostonMarathon #HouseofBluesBoston #BostonStrong #travellin https://instagram.com/p/BvrSoU7h-df/?utm_source=ig_twitter_share&igshid=kmm48sic1xf6…,https://pbs.twimg.com/profile_images/1635464658982260736/wjTYsv6x_normal.jpg,No Video
3768,@stickermule,Sticker Mule,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1519695868097613825/m5uhNsEh_normal.jpg,No Video
3769,@HeroWarsWeb,Hero Wars,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1669708622316576772/nOnoAJqk_normal.jpg,https://pbs.twimg.com/amplify_video_thumb/1727975505511464960/img/-X6WHpAQnqLCwPks.jpg
3770,@veek61,No Name,30-Mar,"Sitting in a dive in beantown listening to how wicked awwwwwwesome this guy’s tacos were. God, I love this town. #BostonStrong #WickedAwesome #DudeImFromAustin",https://pbs.twimg.com/profile_images/472637785183367169/CsfGpPwf_normal.jpeg,No Video
3771,@Stringerplz,Laura from WorkHas Left X,30-Mar,UMMMM #PAXEast may have just OBLITERATED this fundraiser for @CPCharity #BostonStrong #playgamesfeelbetter,https://pbs.twimg.com/profile_images/1509234837198049281/0aHxsoAk_normal.jpg,No Video
3772,@PathOfTheDaff,No Name,30-Mar,"@Chronicle5 Our doc by a Brockton native following one #daffodil bulb from #Netherlands, through Raynham, & onto the #FinishLine of the #BostonMarathon is screening 4/13 @ 7pm at the Showplace Icon. True labor of love to show off the Boston community. Please come! #BostonStrong",https://pbs.twimg.com/profile_images/845816320838950912/HuWbsRsb_normal.jpg,No Video
3773,@KVernoff,Kaili Vernoff,30-Mar,Did you know that @HaberleSean and I both went to Boston University? @BU_Tweets #susangrimshaw #reverendswanson #bostonstrong,https://pbs.twimg.com/profile_images/1485080175683461120/lBjkjM4w_normal.jpg,No Video
3774,@Dezinuh,Emil Pagliarulo,30-Mar,Popped in the Caffe Nero coffee shop just long enough to use their free wi-fi... and find the closest Dunkin's. #BostonStrong,https://pbs.twimg.com/profile_images/1696156107423543296/YD6SgtWj_normal.jpg,No Video
3775,@grantscollect56,s Collectibles,30-Mar,Excited to share the latest addition to my Boston's Own #etsy shop: Red Sox All Star David Ortiz Collectible... https://etsy.me/2V7y4LQ #art #print #digital #framed #sportsfitness #horizontal #bostonstrong #bostonart #bostongifts,https://pbs.twimg.com/profile_images/1078901483851169792/74-ePCJI_normal.jpg,No Video
3776,@grantscollect56,s Collectibles,30-Mar,"Excited to share the latest addition to my ""Boston's own Big Papi"" #etsy shop: Boston Red Sox Big Papi Collectible... https://etsy.me/2YD1weQ #art #print #digital #framed #sportsfitness #horizontal #bostonstrong #bostonredsox #redsoxart",https://pbs.twimg.com/profile_images/1078901483851169792/74-ePCJI_normal.jpg,No Video
3785,@Definitely_Cuff,Storytime Stiz,30-Mar,.@TimBroxup Did I tell you when I was heading to CRISP for lunch on a Monday with Dylan Alcott? #BostonStrong,https://pbs.twimg.com/profile_images/968437752684359680/1W1Cx2Ty_normal.jpg,No Video
3786,@bobdillner,Bob Dillner,30-Mar,Nice game for the @RedSox - way to rally! #BostonStrong #KeepFighting,https://pbs.twimg.com/profile_images/1034215215502647296/M-4CRZTN_normal.jpg,No Video
3788,@jeffrey09511656,jeffrey day,29-Mar,Sort of decent seats for game 2! Lets go sox! #redsox #BostonStrong #soxforthewin! @ T-Mobile Park https://instagram.com/p/BvnTd5olXas/?utm_source=ig_twitter_share&igshid=4139869zw3az…,https://pbs.twimg.com/profile_images/1027988888592179200/ggIcH3HT_normal.jpg,No Video
3789,@whoizshi1degroat@DegroatPatricia,Patricia w DEGROAT,29-Mar,Happy Friday #shemarmoore#sfm #shemar#shemarfranklinmoore #teamshemarmoore #jouneyofdreamer #chocolatethunder #babyboy #babygirlnation #bostonstrong #son#unique #gamechanger #myhero… https://instagram.com/p/BvmqrDBlM2z/?utm_source=ig_twitter_share&igshid=x1bcn4smzkf3…,https://pbs.twimg.com/profile_images/1486703074718670849/5PyCm-ef_normal.jpg,No Video
3790,@miguelnoir,Michael Black,29-Mar,Let’s go Celtics! All the way from Oakland CA. First time seeing the @celtics @tdgarden #BostonStrong,https://pbs.twimg.com/profile_images/704811276493389825/5QV6083z_normal.jpg,No Video
3791,@mindanaoan,Maria Irene Aserios,29-Mar,"Gimme luck please 
#Hahvahd
#hahvahdtour
#JohnHarvard 
[...]

#boston #harvard #harvarduniversity #mindanaoan #mindanaoaninamerica #bostonstrong #newyorkblogger #nycblogger #travelblogger #bostonian #harvardsquare",https://pbs.twimg.com/profile_images/1714640797633765376/li-tLKmY_normal.jpg,No Video
3792,@ErbyAtkins,Esther Atkins,29-Mar,The moment you realize that a national tragedy may have catalyzed some of the most amazing things you've ever done. #BostonStrong #BostonMarathon https://athletebiz.us/blog/tragedy-an-unexpected-gift/…,https://pbs.twimg.com/profile_images/700032010782429185/bAlJrB7F_normal.jpg,No Video
3793,@pawsionatecom,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1633727252704927745/CUZ3vKRT_normal.jpg,No Video
3794,@Tom_NE1R,Tom NE1RSlava Ukraini,29-Mar,"Hear, hear! #BostonStrong: https://twitter.com/OnlyInBOS/status/1111666828949028864…",https://pbs.twimg.com/profile_images/1506388412881940481/DLkegm5f_normal.jpg,No Video
3796,@seatgiant_ma,SeatGIANT Massachusetts,29-Mar,"The #celtics host the #pacers tonight at 7pm! Tickets starting at $80!! Get your tickets using this link  https://seatgiant.com/3663687/Boston-Celtics-vs-Indiana-Pacers…
*
*
*
*
*
*
#celtics #playoffs #nba #boston #indiana #dates #tickets #bostonstrong #bostonfans #seatgiant",https://pbs.twimg.com/profile_images/1082876205647437824/AS9iYYRZ_normal.jpg,No Video
3797,@rad2213,Amy Menz,29-Mar,@saucony @dunkindonuts literally OBSESSED with my shoes.  #werunondunkin #bostonstrong,https://pbs.twimg.com/profile_images/1592340223349989376/-yNTU76J_normal.jpg,No Video
3798,@Basmati4u,No Name,29-Mar,"Totally agree  although there are so many, this gives me chills every time  #BostonStrong #papi #RedSoxNation #RedSox",https://pbs.twimg.com/profile_images/1354458899076837378/Zj_coMhI_normal.jpg,No Video
3799,@NextStudiosTV,Next Studios,29-Mar,Our town. #BostonStrong.,https://pbs.twimg.com/profile_images/1164064740294955008/po3XpvH__normal.jpg,No Video
